probeid	MSU6
213490_s_at MAP2K2
213491_x_at RPN2
213492_at COL2A1
213493_at SNED1
213494_s_at YY1
213495_s_at RRBP1
213496_at PLPPR4
213497_at ABTB2
213498_at CREB3L1
213499_at CLCN2
213500_at NA
213501_at ACOX1
213502_x_at GUSBP11
213503_x_at ANXA2
213504_at COPS6
213505_s_at SUGP2
213506_at F2RL1
213507_s_at KPNB1
213508_at SPTSSA
213509_x_at CES2
213510_x_at USP32P2
213511_s_at MTMR1
213512_at CLBA1
213513_x_at ARPC2
213514_s_at DIAPH1
213515_x_at HBG2
213516_at AKAP13
213517_at PCBP2
213518_at PRKCI
213519_s_at LAMA2
213520_at RECQL4
213521_at PTPN18
213522_s_at CSNK1D
213523_at CCNE1
213524_s_at G0S2
213525_at NA
213526_s_at LIN37
213527_s_at ZNF688
213528_at METTL18
213529_at ZNF688
213530_at RAB3GAP1
213531_s_at RAB3GAP1
213532_at ADAM17
213533_at NSG1
213534_s_at PASK
213535_s_at UBE2I
213536_s_at NA
213537_at HLA-DPA1
213538_at SON
213539_at CD3D
213540_at HSD17B8
213541_s_at ERG
213542_at ZNF710
213543_at SGCD
213544_at ING2
213545_x_at SNX3
213546_at DKFZP586I1420
213547_at CAND2
213548_s_at CDV3
213549_at PDZD8
213550_s_at NA
213551_x_at PCGF2
213552_at GLCE
213553_x_at APOC1
213554_s_at CDV3
213555_at RWDD2A
213556_at PINLYP
213557_at CDK12
213558_at PCLO
213559_s_at ZNF467
213560_at GADD45B
213561_at MCM9
213562_s_at SQLE
213563_s_at TUBGCP2
213564_x_at LDHB
213565_s_at SMAD6
213566_at RNASE6
213567_at KPNA4
213568_at OSR2
213569_at VASH1-AS1
213570_at EIF4E2
213571_s_at EIF4E2
213572_s_at SERPINB1
213573_at KPNB1
213574_s_at KPNB1
213575_at TRA2A
213577_at SQLE
213578_at BMPR1A
213579_s_at EP300
213580_at CREBZF
213581_at PDCD2
213582_at ATP11A
213583_x_at NA
213584_s_at CREBZF
213585_s_at PDCD2
213586_at CDKN2D
213587_s_at ATP6V0E2
213588_x_at RPL14
213589_s_at B3GNTL1
213590_at SLC16A5
213591_at ALDH7A1
213592_at APLNR
213593_s_at TRA2A
213594_x_at SRSF10
213595_s_at CDC42BPA
213596_at CASP4
213597_s_at CTDSPL
213598_at NA
213599_at OIP5
213600_at SIPA1L3
213601_at SLIT1
213602_s_at NA
213603_s_at RAC2
213604_at ELOA
213605_s_at NA
213606_s_at ARHGDIA
213607_x_at NADK
213608_s_at SRRD
213609_s_at SEZ6L
213610_s_at NA
213611_at AQP5
213612_x_at NA
213613_s_at NADK
213614_x_at EEF1A1
213615_at EMG1
213616_at TPGS2
213617_s_at TPGS2
213618_at ARAP2
213619_at NA
213620_s_at ICAM2
213621_s_at GUK1
213622_at COL9A2
213623_at KIF3A
213624_at SMPDL3A
213625_at ZKSCAN4
213626_at CBR4
213627_at MAGED2
213628_at CLCC1
213629_x_at MT1F
213630_at NACAD
213631_x_at DHODH
213632_at DHODH
213633_at SH3BP1
213634_s_at TRMU
213635_s_at SAFB
213636_at PHF24
213637_at DDX52
213638_at PHACTR1
213639_s_at ZNF500
213640_s_at LOX
213641_at ZNF500
213642_at RPL27
213643_s_at INPP5B
213644_at CEP112
213645_at ENOSF1
213646_x_at NA
213647_at DNA2
213648_at EXOSC7
213649_at SRSF7
213650_at NA
213651_at INPP5J
213652_at PCSK5
213653_at METTL3
213654_at TAF5L
213655_at NA
213656_s_at KLC1
213657_s_at NA
213658_at NA
213659_at ZNF75D
213660_s_at TOP3B
213661_at PAMR1
213662_at RETREG1
213663_s_at RETREG1
213664_at SLC1A1
213665_at SOX4
213666_at SEPTIN6
213667_at TMEM265
213668_s_at SOX4
213669_at FCHO1
213670_x_at NSUN5P1
213671_s_at MARS1
213672_at MARS1
213673_x_at NENF
213674_x_at IGHD
213675_at PARVA
213676_at TMEM151B
213677_s_at PMS1
213678_at TMEM151B
213679_at TTC30A
213680_at KRT6B
213681_at CYHR1
213682_at NUP50
213683_at ACSL6
213684_s_at PDLIM5
213685_at ELOA-AS1
213686_at VPS13A
213687_s_at RPL35A
213688_at NA
213689_x_at DIPK1A
213690_s_at PTOV1-AS2
213691_at PTOV1-AS2
213692_s_at VDR
213693_s_at MUC1
213694_at RSBN1
213695_at PON3
213696_s_at MED8
213697_at HIPK3
213698_at TMEM35B
213699_s_at YWHAQ
213700_s_at PKM
213701_at C12orf29
213702_x_at ASAH1
213703_at LINC00342
213704_at RABGGTB
213705_at GGCX
213706_at NA
213707_s_at DLX5
213708_s_at MLX
213709_at BHLHB9
213710_s_at CALM1
213711_at KRT81
213712_at ELOVL2
213713_s_at GLB1L2
213714_at CACNB2
213715_s_at KANK3
213716_s_at SECTM1
213717_at LDB3
213718_at RBM4
213719_s_at SMARCA4
213720_s_at SMARCA4
213721_at SOX2
213722_at SOX2
213723_s_at IDUA
213724_s_at PDK2
213725_x_at XYLT1
213726_x_at TUBB4B
213727_x_at MPPE1
213728_at LAMP1
213729_at PRPF40A
213730_x_at TCF3
213731_s_at TCF3
213732_at TCF3
213733_at MYO1F
213734_at RFC5
213735_s_at COX5B
213736_at COX5B
213737_x_at GOLGA8N
213738_s_at ATP5F1A
213739_at NA
213740_s_at TMEM262
213741_s_at KPNA1
213742_at SRSF11
213743_at CCNT2
213744_at ATRNL1
213745_at ATRNL1
213746_s_at FLNA
213747_at NA
213748_at TRIM66
213749_at MASP1
213750_at RSL1D1
213751_at PPP1R37
213752_at KAZN
213753_x_at EIF5A
213754_s_at PAIP1
213755_s_at MORN1
213756_s_at HSF1
213757_at NA
213758_at COX4I1
213759_at ARL4C
213760_s_at ZNF330
213761_at MDM1
213762_x_at RBMX
213763_at HIPK2
213764_s_at MFAP5
213765_at MFAP5
213766_x_at GNA11
213767_at KSR1
213768_s_at ASCL1
213769_at KSR1
213770_at KSR1
213771_at IRF2BP1
213772_s_at GGA2
213773_x_at NSUN5
213774_s_at PPP1R2
213775_x_at ZNF638
213776_at NA
213777_s_at CREBZF
213778_x_at ZNF276
213779_at EMID1
213780_at TCHH
213781_at PPP1R37
213782_s_at MYOZ2
213783_at MFNG
213784_at IFT27
213785_at IPO9
213786_at TAX1BP1
213787_s_at EBP
213788_s_at NA
213789_at EBP
213790_at ADAM12
213791_at PENK
213792_s_at INSR
213793_s_at HOMER1
213794_s_at NGDN
213795_s_at PTPRA
213796_at SPRR1A
213797_at RSAD2
213798_s_at CAP1
213799_s_at PTPRA
213800_at CFH
213801_x_at RPSA
213802_at PRSS12
213803_at KPNB1
213804_at INPP5B
213805_at ABHD5
213806_at PURA
213807_x_at MET
213808_at ADAM23
213809_x_at TCF3
213810_s_at NA
213811_x_at TCF3
213812_s_at CAMKK2
213813_x_at NA
213814_s_at SNTB2
213815_x_at CACTIN
213816_s_at MET
213817_at IRAK3
213818_x_at TMEM223
213819_s_at FLOT1
213820_s_at STARD5
213821_s_at IDS
213822_s_at UBE3B
213823_at HOXA11
213824_at OLIG2
213825_at OLIG2
213826_s_at H3-3A
213827_at ARHGAP33
213828_x_at NA
213829_x_at NA
213830_at YME1L1
213831_at HLA-DQA1
213832_at KCND3
213833_x_at NOP16
213834_at IQSEC3
213835_x_at GTPBP3
213836_s_at WIPI1
213837_at L3MBTL1
213838_at NOL7
213839_at CLMN
213840_s_at MRPS12
213841_at TNR
213842_x_at NA
213843_x_at SLC6A8
213844_at HOXA5
213845_at GRIK2
213846_at COX7C
213847_at PRPH
213848_at DUSP7
213849_s_at PPP2R2B
213850_s_at SCAF11
213851_at STIMATE
213852_at RBM8A
213853_at DNAJC24
213854_at SYNGR1
213855_s_at LIPE
213856_at CD47
213857_s_at CD47
213858_at ZNF250
213859_x_at SMARCA5
213860_x_at CSNK1A1
213861_s_at EEF1AKMT3
213862_at NA
213863_s_at OAZ3
213864_s_at NAP1L1
213865_at DCBLD2
213866_at SAMD14
213867_x_at ACTB
213868_s_at DHRS7
213869_x_at THY1
213870_at COL11A2
213871_s_at DNPH1
213872_at NA
213873_at NA
213874_at SERPINA4
213875_x_at C6orf62
213876_x_at ZRSR2
213877_x_at ELOB
213878_at PYROXD1
213879_at NA
213880_at LGR5
213881_x_at SUMO2
213882_at TM2D1
213883_s_at TM2D1
213884_s_at TRIM3
213885_at TRIM3
213887_s_at POLR2E
213888_s_at TRAF3IP3
213889_at PIGL
213890_x_at RPS16
213891_s_at TCF4
213892_s_at APRT
213893_x_at PMS2P5
213894_at THSD7A
213895_at EMP1
213896_x_at FAM149B1
213897_s_at MRPL23
213898_at RBFOX2
213899_at METAP2
213900_at FAM189A2
213901_x_at RBFOX2
213902_at ASAH1
213903_s_at CNOT9
213904_at FRRS1L
213905_x_at BGN
213906_at MYBL1
213907_at EEF1E1
213908_at NA
213909_at LRRC15
213910_at IGFBP7
213911_s_at H2AZ1
213912_at TBC1D30
213913_s_at TBC1D30
213914_s_at SPTBN1
213915_at NKG7
213916_at NA
213917_at PAX8
213918_s_at NIPBL
213919_at DNAJC4
213920_at CUX2
213921_at SST
213922_at TTBK2
213923_at RAP2B
213924_at GNAL
213925_at STUM
213926_s_at AGFG1
213927_at MAP3K9
213928_s_at AGFG1
213929_at EXPH5
213930_at ATG12
213931_at NA
213932_x_at HLA-A
213933_at PTGER3
213934_s_at ZNF23
213935_at ABHD5
213936_x_at SFTPB
213937_s_at FTSJ1
213938_at ERC2
213939_s_at RUFY3
213940_s_at FNBP1
213941_x_at RPS7
213942_at MEGF6
213943_at TWIST1
213944_x_at GNA11
213945_s_at NUP210
213946_s_at OBSL1
213947_s_at NUP210
213948_x_at CADM3
213949_s_at DOHH
213950_s_at PPP3CC
213951_s_at PSMC3IP
213952_s_at ALOX5
213953_at KRT20
213954_at FAM169A
213955_at MYOZ3
213956_at CEP350
213957_s_at CEP350
213958_at CD6
213959_s_at RPGRIP1L
213960_at NTRK3
213961_s_at NA
213962_s_at ANKLE2
213963_s_at SAP30
213964_x_at C10orf95-AS1
213965_s_at CHD5
213966_at HMG20B
213967_at RALYL
213968_at NA
213969_x_at RPL29
213970_at RABL3
213971_s_at NA
213972_at NA
213973_at RRBP1
213974_at ADAMTSL3
213975_s_at LYZ
213976_at CIZ1
213977_s_at CIZ1
213978_at MTSS2
213979_s_at NA
213980_s_at CTBP1
213981_at COMT
213982_s_at RABGAP1L
213983_s_at PDS5A
213984_at PDS5A
213985_s_at TMEM259
213986_s_at TMEM259
213987_s_at CDK13
213988_s_at SAT1
213989_x_at SETD4
213990_s_at PAK5
213991_s_at HS3ST1
213992_at COL4A6
213993_at SPON1
213994_s_at SPON1
213995_at DMAC2L
213996_at YPEL1
213997_at FAM189A1
213998_s_at DDX17
213999_at YIPF4
214000_s_at RGS10
214001_x_at RPS10
214002_at MYL6
214003_x_at RPS20
214004_s_at VGLL4
214005_at GGCX
214006_s_at GGCX
214007_s_at TWF1
214008_at TWF1
214009_at MSL3
214010_s_at ATP9B
214011_s_at NOP16
214012_at ERAP1
214013_s_at NA
214014_at CDC42EP2
214015_at SOCS7
214016_s_at SFPQ
214017_s_at DHX34
214018_at GRIP1
214019_at NA
214020_x_at ITGB5
214021_x_at ITGB5
214022_s_at IFITM1
214023_x_at TUBB2B
214024_s_at DGCR6L
214025_at DDX28
214026_s_at SPRED2
214027_x_at NA
214028_x_at TDRD3
214029_at SLC25A42
214030_at CRYBG3
214031_s_at NA
214032_at ZAP70
214033_at NA
214034_at ERAP1
214035_x_at NA
214036_at EFNA5
214037_s_at CCDC22
214038_at CCL8
214039_s_at LAPTM4B
214040_s_at GSN
214041_x_at RPL37A
214042_s_at RPL22
214043_at PTPRD
214044_at RYR2
214045_at LIAS
214046_at FUT9
214047_s_at MBD4
214048_at MBD4
214049_x_at CD7
214050_at NA
214051_at TMSB15B
214052_x_at PRRC2C
214053_at ERBB4
214054_at DOK2
214055_x_at PRRC2C
214056_at MCL1
214057_at MCL1
214058_at MYCL
214059_at IFI44
214060_at SSBP1
214061_at TBC1D31
214062_x_at NFKBIB
214063_s_at TF
214064_at TF
214065_s_at NA
214066_x_at NPR2
214067_at TSR3
214068_at BEAN1
214069_at NA
214070_s_at ATP10B
214071_at GNAL
214072_x_at NENF
214073_at CTTN
214074_s_at CTTN
214075_at NENF
214076_at GFOD2
214077_x_at MEIS3P1
214078_at PAK3
214079_at DHRS2
214080_x_at PRKCSH
214081_at PLXDC1
214082_at CA5B
214083_at PPP2R5C
214084_x_at NCF1
214085_x_at GLIPR1
214086_s_at PARP2
214087_s_at MYBPC1
214088_s_at FUT3
214089_at RPS8
214090_at PAWR
214091_s_at GPX3
214092_x_at SUGP2
214093_s_at FUBP1
214094_at FUBP1
214095_at SHMT2
214096_s_at SHMT2
214097_at RPS21
214098_at BTBD8
214099_s_at NA
214100_x_at NSUN5P1
214101_s_at NPEPPS
214102_at NA
214103_s_at RAP2A
214104_at GPR161
214105_at SOCS3
214106_s_at GMDS
214107_x_at NPEPPSP1
214108_at MAX
214109_at LRBA
214110_s_at NA
214111_at OPCML
214112_s_at NA
214113_s_at RBM8A
214114_x_at FASTK
214115_at VAMP5
214116_at BTD
214117_s_at BTD
214118_x_at PCM1
214119_s_at FKBP1A
214120_at RFPL1S
214121_x_at PDLIM7
214122_at PDLIM7
214123_s_at NOP14-AS1
214124_x_at CEP43
214125_s_at NENF
214126_at NA
214127_s_at SRRT
214128_at DAGLA
214129_at PDE4DIP
214130_s_at PDE4DIP
214131_at TXLNGY
214132_at ATP5F1C
214133_at MUC6
214134_at CRACDL
214135_at CLDN18
214136_at NUDT13
214137_at PTPRJ
214138_at ZNF79
214139_at ARID4B
214140_at SLC25A16
214141_x_at SRSF7
214142_at ZG16
214143_x_at RPL24
214144_at POLR2D
214145_s_at SPTB
214146_s_at PPBP
214147_at MROH7
214148_at ITFG2
214149_s_at ATP6V0E1
214150_x_at ATP6V0E1
214151_s_at NA
214152_at NA
214153_at ELOVL5
214154_s_at PKP2
214155_s_at LARP4
214156_at MYRIP
214157_at GNAS
214158_s_at PRDM10
214159_at PLCE1
214160_at NA
214161_at OSGIN2
214162_at ASXL3
214163_at HSPB11
214164_x_at CA12
214165_s_at HS6ST1
214166_at SDHB
214167_s_at RPLP0
214168_s_at TJP1
214169_at SUN1
214170_x_at FH
214171_s_at U2AF2
214172_x_at RYK
214173_x_at URI1
214174_s_at PDLIM4
214175_x_at PDLIM4
214176_s_at NA
214177_s_at PBXIP1
214178_s_at SOX2
214179_s_at NFE2L1
214180_at MAN1C1
214181_x_at LST1
214182_at NA
214183_s_at TKTL1
214184_at NPFF
214185_at KHDRBS1
214186_s_at HCG26
214187_x_at CTDSPL
214188_at NA
214189_s_at GGA2
214190_x_at GGA2
214191_at ICA1
214192_at NUP88
214193_s_at UTP25
214194_at DIS3
214195_at TPP1
214196_s_at TPP1
214197_s_at SETDB1
214198_s_at DGCR2
214199_at SFTPD
214200_s_at COL6A1
214201_x_at PRRC2A
214202_at PGGT1B
214203_s_at NA
214204_at PACRG
214205_x_at GLRX3
214206_at PPIL6
214207_s_at CARD10
214208_at KLHL35
214209_s_at ABCB9
214210_at SLC25A17
214211_at FTH1
214212_x_at FERMT2
214213_x_at LMNA
214214_s_at C1QBP
214215_s_at LARP4B
214216_s_at LARP4B
214217_at GRM5
214218_s_at XIST
214219_x_at MAP4K1
214220_s_at ALMS1
214221_at ALMS1
214222_at DNAH7
214223_at PTP4A3
214224_s_at PIN4
214225_at PIN4
214226_at PRSS53
214227_at NA
214228_x_at TNFRSF4
214229_at DNAH17
214230_at CDC42
214231_s_at VWA8
214232_at ABCF2
214233_at GGA2
214234_s_at CYP3A5
214235_at CYP3A5
214236_at NA
214237_x_at PAWR
214238_at GDF7
214239_x_at PCGF2
214240_at GAL
214241_at NDUFB8
214242_at MAN1A2
214243_s_at NA
214244_s_at ATP6V0E1
214245_at RPS14
214246_x_at MINK1
214247_s_at DKK3
214248_s_at TRIM2
214249_at TRIM2
214250_at NUMA1
214251_s_at NUMA1
214252_s_at CLN5
214253_s_at DTNB
214254_at MAGEA4
214255_at ATP10A
214256_at ATP10A
214257_s_at SEC22B
214258_x_at KAT5
214259_s_at AKR7A2
214260_at COPS8
214261_s_at ADH6
214262_at TRIP6
214263_x_at POLR2C
214264_s_at EFCAB11
214265_at ITGA8
214266_s_at PDLIM7
214267_s_at CADM4
214268_s_at MTMR4
214269_at SLC49A3
214270_s_at MAPRE3
214271_x_at RPL12
214272_at CYLD
214273_x_at NPRL3
214274_s_at ACAA1
214275_at MED12
214276_at KLF12
214277_at COX11
214278_s_at NDRG2
214279_s_at NDRG2
214280_x_at HNRNPA1
214281_s_at RCHY1
214282_at NA
214283_at TMEM97
214284_s_at FGF18
214285_at FABP3
214286_at GNAT1
214287_s_at CDK13
214288_s_at PSMB1
214289_at PSMB1
214290_s_at NA
214291_at NA
214292_at ITGB4
214293_at SEPTIN11
214294_at NA
214295_at NA
214296_x_at IZUMO4
214297_at CSPG4
214298_x_at SEPTIN6
214299_at TOP3A
214300_s_at TOP3A
214301_s_at DPYSL4
214302_x_at GJC2
214303_x_at MUC5AC
214304_x_at NA
214305_s_at SF3B1
214306_at OPA1
214307_at HGD
214308_s_at HGD
214309_s_at NA
214310_s_at ZFPL1
214311_at ZFPL1
214312_at FOXA2
214313_s_at EIF5B
214314_s_at EIF5B
214315_x_at CALR
214316_x_at NA
214317_x_at RPS9
214318_s_at FRY
214319_at FRY
214320_x_at CYP2A6
214321_at CCN3
214322_at CAMK2G
214323_s_at UPF3A
214324_at GP2
214325_at GP2
214326_x_at JUND
214327_x_at TPT1
214328_s_at HSP90AA1
214329_x_at TNFSF10
214330_at ATPAF2
214331_at TSFM
214332_s_at TSFM
214333_x_at IDH3G
214334_x_at DAZAP2
214335_at RPL18
214336_s_at COPA
214337_at COPA
214338_at DNAJB12
214339_s_at MAP4K1
214340_at ALOX12P2
214341_at AP1G2
214342_at ATXN7L1
214343_s_at ATXN7L1
214344_at NA
214345_at NA
214346_at C1QL1
214347_s_at DDC
214348_at TACR2
214349_at NA
214350_at SNTB2
214351_x_at RPL13
214352_s_at KRAS
214353_at NA
214354_x_at SFTPB
214355_x_at NA
214356_s_at ECPAS
214357_at C1orf105
214358_at ACACA
214359_s_at HSP90AB1
214360_at SMARCA4
214361_s_at RGS12
214362_at RGS12
214363_s_at MATR3
214364_at MTERF4
214365_at TPM3
214366_s_at ALOX5
214367_at RASGRP2
214368_at RASGRP2
214369_s_at RASGRP2
214370_at S100A8
214371_at TSSK2
214372_x_at ERN2
214373_at NA
214374_s_at PPFIBP1
214375_at PPFIBP1
214376_at MAPK10
214377_s_at CTRL
214378_at TFPI
214379_at HNRNPDL
214380_at PRPF31
214381_at SEPTIN7P11
214382_at UNC93A
214383_x_at KLHDC3
214384_s_at DCTN2
214385_s_at MUC5AC
214386_at NA
214387_x_at SFTPC
214388_at NA
214389_at SLC5A12
214390_s_at BCAT1
214391_x_at PTGER1
214392_at IRGC
214393_at RND2
214394_x_at NA
214395_x_at EEF1D
214396_s_at MBD2
214397_at MBD2
214398_s_at IKBKE
214399_s_at KRT4
214400_at INSL3
214401_at PAX1
214402_s_at SFI1
214403_x_at SPDEF
214404_x_at SPDEF
214405_at NA
214406_s_at SLC7A4
214407_x_at GYPB
214408_s_at NA
214409_at RFPL3S
214410_at LOC105370752
214411_x_at CTRB2
214412_at NA
214413_at TAT
214414_x_at NA
214415_at NA
214416_at NA
214417_s_at HRG-AS1
214418_at CT62
214419_s_at CYP2C9
214420_s_at CYP2C9
214421_x_at CYP2C9
214422_at RAD23B
214423_x_at ALDOB
214424_s_at ALDOB
214425_at AMBP
214426_x_at CHAF1A
214427_at NOP2
214428_x_at NA
214429_at MTMR6
214430_at GLA
214431_at GMPS
214432_at ATP1A3
214433_s_at SELENBP1
214434_at HSPA12A
214435_x_at RALA
214436_at FBXL2
214437_s_at SHMT2
214438_at HLX
214439_x_at BIN1
214440_at NAT1
214441_at STX6
214442_s_at PIAS2
214443_at PVR
214444_s_at PVR
214445_at ELL2
214446_at ELL2
214447_at ETS1
214448_x_at NFKBIB
214449_s_at RHOQ
214450_at CTSW
214451_at TFAP2B
214452_at BCAT1
214453_s_at IFI44
214454_at ADAMTS2
214455_at H2BC4
214456_x_at NA
214457_at HOXA2
214458_at TRAF3IP1
214459_x_at HLA-C
214460_at LSAMP
214461_at LBP
214462_at SOCS6
214463_x_at NA
214464_at CDC42BPA
214465_at NA
214466_at GJA5
214467_at GPR65
214468_at MYH6
214469_at H2AC8
214470_at KLRB1
214471_x_at LHB
214472_at NA
214473_x_at PMS2P3
214474_at PRKAB2
214475_x_at CAPN3
214476_at TFF2
214477_at MLLT1
214478_at SPP2
214479_at GFRA3
214480_at ETV3
214481_at NA
214482_at ZBTB25
214483_s_at ARFIP1
214484_s_at SIGMAR1
214485_at ODF1
214486_x_at CFLAR
214487_s_at NA
214488_at RAP2B
214489_at FSHB
214490_at ARSF
214491_at SSTR3
214492_at SGCD
214493_s_at PATJ
214494_s_at SPG7
214495_at CACNG2
214496_x_at KAT6B
214497_s_at NHLH2
214498_at ASIP
214499_s_at BCLAF1
214500_at MACROH2A1
214501_s_at MACROH2A1
214502_at NA
214503_x_at GPR135
214504_at ABO
214505_s_at FHL1
214506_at GPR182
214507_s_at EXOSC2
214508_x_at CREM
214509_at H3C11
214510_at GPR20
214511_x_at FCGR1BP
214512_s_at SUB1
214513_s_at CREB1
214514_at MCM3AP
214515_at OR1E1
214516_at H4C2
214517_at KRTAP5-9
214518_at PDHA2
214519_s_at RLN2
214520_at FOXC2
214521_at HES2
214522_x_at NA
214523_at CEBPE
214524_at GHRH
214525_x_at MLH3
214526_x_at PMS2P1
214527_s_at PQBP1
214528_s_at PAX8
214529_at TSHB
214530_x_at EPB41
214531_s_at SNX1
214532_x_at POU5F1B
214533_at CMA1
214534_at H1-5
214535_s_at ADAMTS2
214536_at SLURP1
214537_at H1-3
214538_x_at RGS6
214539_at SERPINB10
214540_at H2BC17
214541_s_at QKI
214542_x_at H2AC13
214543_x_at QKI
214544_s_at SNAP23
214545_s_at PLPBP
214546_s_at NA
214547_at ADCY10
214548_x_at GNAS
214549_x_at SPRR1A
214550_s_at TNPO3
214551_s_at CD7
214552_s_at RABEP1
214553_s_at ARPP19
214554_at H2AC16
214555_at SSTR5
214556_at SSTR4
214557_at PTTG2
214558_at GPR12
214559_at DRD3
214560_at FPR3
214561_at LILRP2
214562_at H4C13
214563_at PCDHGC3
214564_s_at PCDHGC3
214565_s_at NA
214566_at SMR3A
214567_s_at NA
214568_at TPSD1
214569_at IFNA5
214570_x_at NA
214571_at FGF3
214572_s_at INSL3
214574_x_at LST1
214575_s_at AZU1
214576_at KRT36
214577_at MAP1B
214578_s_at ROCK1
214579_at NIPAL3
214580_x_at NA
214581_x_at TNFRSF21
214582_at PDE3B
214583_at DDI2
214584_x_at ACACB
214585_s_at VPS52
214586_at GPR37
214587_at COL8A1
214588_s_at MFAP3
214589_at FGF12
214590_s_at UBE2D1
214591_at KLHL4
214592_s_at SNAPC5
214593_at PIAS2
214594_x_at ATP8B1
214595_at KCNG1
214596_at CHRM3
214597_at SSTR2
214598_at CLDN8
214599_at IVL
214600_at TEAD1
214601_at TPH1
214602_at COL4A4
214603_at NA
214604_at HOXD11
214605_x_at CMKLR2
214606_at TSPAN2
214607_at PAK3
214608_s_at EYA1
214609_at PHOX2A
214610_at CYP11B1
214611_at GRIK1
214612_x_at MAGEA6
214613_at GPR3
214614_at MNX1
214615_at P2RY10
214616_at H3C6
214617_at PRF1
214618_at CFLAR
214619_at NA
214620_x_at PAM
214621_at GYS2
214622_at NA
214623_at FBXW4P1
214624_at UPK1A
214625_s_at MINK1
214626_s_at GANAB
214627_at EPX
214628_at NHLH1
214629_x_at RTN4
214630_at CYP11B2
214631_at ZBTB33
214632_at NRP2
214633_at SOX3
214634_at H4C9
214635_at CLDN9
214636_at CALCB
214637_at OSM
214638_s_at CCNT2
214639_s_at HOXA1
214640_at UNC93A
214641_at COL4A3
214642_x_at NA
214643_x_at BIN1
214644_at H2AC15
214645_at NA
214646_at H3C12
214647_s_at HFE
214648_at GPX5
214649_s_at MTMR2
214650_x_at MOG
214651_s_at NA
214652_at DRD1
214655_at GPR6
214656_x_at MYO1C
214657_s_at NEAT1
214658_at TMED7
214659_x_at YLPM1
214660_at ITGA1
214661_s_at NOP14
214662_at WDR43
214663_at DSTYK
214664_at PAICS
214665_s_at CHP1
214666_x_at IREB2
214667_s_at TP53I11
214668_at SPRYD7
214669_x_at IGKC
214670_at ZKSCAN1
214671_s_at ABR
214672_at TTLL5
214673_s_at HUWE1
214674_at USP19
214675_at NUP188
214676_x_at MUC3B
214677_x_at NA
214678_x_at ZFX
214679_x_at GNA11
214680_at NTRK2
214681_at GK
214682_at PKD1P6-NPIPP1
214683_s_at CLK1
214684_at MEF2A
214685_at NOP14-AS1
214686_at ZNF266
214687_x_at ALDOA
214688_at TLE4
214689_at PAPPA2
214690_at TAF1B
214691_x_at MINDY2
214692_s_at JRK
214693_x_at NA
214694_at MPRIP
214695_at UBAP2L
214696_at MIR22HG
214697_s_at PTBP3
214698_at PTBP3
214699_x_at WIPI2
214700_x_at RIF1
214701_s_at FN1
214702_at FN1
214703_s_at MAN2B2
214704_at TCF25
214705_at PATJ
214706_at ZNF200
214707_x_at ALMS1
214708_at SNTB1
214709_s_at KTN1
214710_s_at CCNB1
214711_at GATC
214712_at SNX29P2
214713_at YLPM1
214714_at ZNF394
214715_x_at ZNF160
214716_at BMP2K
214717_at LINC01963
214718_at GATAD1
214719_at SLC46A3
214720_x_at SEPTIN10
214721_x_at CDC42EP4
214722_at NOTCH2NLA
214723_x_at NA
214724_at DIXDC1
214725_at SBSPON
214726_x_at ADD1
214727_at BRCA2
214728_x_at SMARCA4
214729_at POLR1F
214730_s_at GLG1
214731_at NA
214732_at SP1
214733_s_at YIPF1
214734_at EXPH5
214735_at IPCEF1
214736_s_at ADD1
214737_x_at HNRNPC
214738_s_at NEK9
214739_at LRCH3
214740_at POLR2J3
214741_at ZNF131
214742_at CEP131
214743_at CUX1
214744_s_at RPL23
214745_at PLCH1
214746_s_at ZNF467
214747_at ZBED4
214748_at N4BP2L2
214749_s_at ARMCX6
214750_at PLAC4
214751_at ZNF468
214752_x_at FLNA
214753_at N4BP2L2
214754_at TET3
214755_at UAP1L1
214756_x_at PMS2P1
214757_at PMS2P2
214758_at DCAF4
214759_at WTAP
214760_at ZNF337
214761_at ZNF423
214762_at ATP6V1G2
214763_at ACOT11
214764_at RRP15
214765_s_at NAAA
214766_s_at AHCTF1
214767_s_at HSPB6
214768_x_at NA
214769_at CLCN4
214770_at MSR1
214771_x_at MPRIP
214772_at KIAA1549L
214773_x_at TIPRL
214774_x_at TOX3
214775_at N4BP3
214776_x_at XYLB
214777_at IGKV4-1
214778_at MEGF8
214779_s_at SGSM3
214780_s_at MYO9B
214781_at SHANK1
214782_at CTTN
214783_s_at ANXA11
214784_x_at XPO6
214785_at VPS13A
214786_at MAP3K1
214787_at DENND4A
214788_x_at DDN
214789_x_at SRSF8
214790_at SENP6
214791_at SP140L
214792_x_at VAMP2
214793_at DUSP7
214794_at PA2G4
214795_at ZMYND8
214796_at TRMT9B
214797_s_at CDK18
214798_at ATP2C2
214799_at NFASC
214800_x_at BTF3
214801_at TOR1AIP2
214802_at EXOC7
214803_at CDH6
214804_at CENPI
214805_at EIF4A1
214806_at BICD1
214807_at PLXDC2
214808_at TRIM56
214809_at LOC100294145
214811_at RIMBP2
214812_s_at MOB1A
214813_at ZNF75D
214814_at YTHDC1
214815_at TRIM33
214816_x_at FAAP24
214817_at UNC13A
214818_at CCDC57
214819_at IQSEC2
214820_at BRWD1
214821_at SLC25A4
214822_at BRINP2
